longitude    latitude     depth_km        density_kgm3   
133.66667    -6.08333     2.597           1033.29        
133.75000    -6.08333     0.000           1031.69        
133.75000    -6.08333     1.969           1031.69        
133.83333    -6.08333     0.000           1029.28        
133.83333    -6.08333     1.154           1029.28        
133.91667    -6.08333     0.000           1026.37        
133.91667    -6.08333     0.521           1026.37        
134.00000    -6.08333     0.000           1025.60        
134.00000    -6.08333     0.280           1025.60        
118.00000    -6.00000     0.000           1025.62        
118.00000    -6.00000     0.296           1025.62        
118.08333    -6.00000     0.000           1025.85        
118.08333    -6.00000     0.266           1025.85        
118.16667    -6.00000     0.000           1024.33        
118.16667    -6.00000     0.149           1024.33        
118.25000    -6.00000     0.000           1024.32        
118.25000    -6.00000     0.146           1024.32        
118.33333    -6.00000     0.000           1025.54        
118.33333    -6.00000     0.254           1025.54        
118.41667    -6.00000     0.000           1025.54        
118.41667    -6.00000     0.253           1025.54        
118.50000    -6.00000     0.000           1026.23        
118.50000    -6.00000     0.336           1026.23        
118.58333    -6.00000     0.000           1026.25        
118.58333    -6.00000     0.358           1026.25        
118.66667    -6.00000     0.000           1026.76        
118.66667    -6.00000     0.424           1026.76        
118.75000    -6.00000     0.000           1026.98        
118.75000    -6.00000     0.465           1026.98        
118.83333    -6.00000     0.000           1027.00        
118.83333    -6.00000     0.496           1027.00        
118.91667    -6.00000     0.000           1026.57        
118.91667    -6.00000     0.438           1026.57        
119.00000    -6.00000     0.000           1027.44        
119.00000    -6.00000     0.617           1027.44        
119.08333    -6.00000     0.000           1027.81        
119.08333    -6.00000     0.694           1027.81        
119.16667    -6.00000     0.000           1028.15        
119.16667    -6.00000     0.794           1028.15        
119.25000    -6.00000     0.000           1028.51        
119.25000    -6.00000     0.878           1028.51        
119.33333    -6.00000     0.000           1028.35        
119.33333    -6.00000     0.857           1028.35        
119.41667    -6.00000     0.000           1028.36        
119.41667    -6.00000     0.886           1028.36        
119.50000    -6.00000     0.000           1027.99        
119.50000    -6.00000     0.751           1027.99        
119.58333    -6.00000     0.000           1027.62        
119.58333    -6.00000     0.624           1027.62        
119.66667    -6.00000     0.000           1027.21        
119.66667    -6.00000     0.554           1027.21        
119.75000    -6.00000     0.000           1027.20        
119.75000    -6.00000     0.554           1027.20        
119.83333    -6.00000     0.000           1027.21        
119.83333    -6.00000     0.561           1027.21        
119.91667    -6.00000     0.000           1027.02        
119.91667    -6.00000     0.529           1027.02        
120.00000    -6.00000     0.000           1027.02        
120.00000    -6.00000     0.531           1027.02        
120.08333    -6.00000     0.000           1027.22        
120.08333    -6.00000     0.581           1027.22        
120.16667    -6.00000     0.000           1027.44        
120.16667    -6.00000     0.628           1027.44        
120.25000    -6.00000     0.000           1027.19        
120.25000    -6.00000     0.527           1027.19        
120.33333    -6.00000     0.000           1026.11        
120.33333    -6.00000     0.325           1026.11        
120.41667    -6.00000     0.000           1023.97        
120.41667    -6.00000     0.104           1023.97        
120.50000    -6.00000     0.000           1022.50        
120.50000    -6.00000     0.001           1022.50        
120.58333    -6.00000     0.000           1026.90        
120.58333    -6.00000     0.900           1026.90        
120.66667    -6.00000     0.000           1032.63        
120.66667    -6.00000     1.166           1032.63        
120.66667    -6.00000     2.332           1032.63        
120.75000    -6.00000     0.000           1032.92        
120.75000    -6.00000     1.235           1032.92        
120.75000    -6.00000     2.470           1032.92        
120.83333    -6.00000     0.000           1030.86        
120.83333    -6.00000     1.727           1030.86        
120.91667    -6.00000     0.000           1029.31        
120.91667    -6.00000     1.150           1029.31        
121.00000    -6.00000     0.000           1029.47        
121.00000    -6.00000     1.214           1029.47        
121.08333    -6.00000     0.000           1031.03        
121.08333    -6.00000     1.755           1031.03        
121.16667    -6.00000     0.000           1032.52        
121.16667    -6.00000     1.157           1032.52        
121.16667    -6.00000     2.314           1032.52        
121.25000    -6.00000     0.000           1033.31        
121.25000    -6.00000     1.292           1033.31        
121.25000    -6.00000     2.585           1033.31        
121.33333    -6.00000     0.000           1033.31        
121.33333    -6.00000     1.305           1033.31        
121.33333    -6.00000     2.610           1033.31        
121.41667    -6.00000     0.000           1033.31        
121.41667    -6.00000     1.313           1033.31        
